"<h3>Mathematical Representation of Signals</h3>
 Signals are patterns of variations that represent or encode
information. They have a central role in
measurement, in probing other physical systems, in medical
technology, and in telecommunication, to name just a few areas.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 50, 'form': 'Signals', 'end_char': 57}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'mathematical representation', 'count': 1, 'forms': [{'start_char': 4, 'form': 'Mathematical Representation', 'end_char': 31}], 'relevance': 0.6416144244087119}, {'tag_name': 'ASPECT', 'parsed_value': 'pattern of variations', 'count': 1, 'forms': [{'start_char': 62, 'form': 'patterns of variations', 'end_char': 84}], 'relevance': 0.39125632099223306}, {'tag_name': 'ASPECT', 'parsed_value': 'physical system', 'count': 1, 'forms': [{'start_char': 183, 'form': 'physical systems', 'end_char': 199}], 'relevance': 0.3278498059391581}, {'tag_name': 'ASPECT', 'parsed_value': 'central role', 'count': 1, 'forms': [{'start_char': 136, 'form': 'central role', 'end_char': 148}], 'relevance': 0.3078159692543675}, {'tag_name': 'ASPECT', 'parsed_value': 'h3', 'count': 1, 'forms': [{'start_char': 1, 'form': 'h3', 'end_char': 3}], 'relevance': 0.28491304433663867}, {'tag_name': 'ASPECT', 'parsed_value': 'information', 'count': 1, 'forms': [{'start_char': 111, 'form': 'information', 'end_char': 122}], 'relevance': 0.27597890054616814}, {'tag_name': 'ASPECT', 'parsed_value': 'telecommunication', 'count': 1, 'forms': [{'start_char': 232, 'form': 'telecommunication', 'end_char': 249}], 'relevance': 0.265134699235212}, {'tag_name': 'ASPECT', 'parsed_value': 'area', 'count': 1, 'forms': [{'start_char': 270, 'form': 'areas', 'end_char': 275}], 'relevance': 0.265134699235212}, {'tag_name': 'ASPECT', 'parsed_value': 'signals</h3', 'count': 1, 'forms': [{'start_char': 35, 'form': 'Signals</h3', 'end_char': 46}], 'relevance': 0.265134699235212}]"
Time-waveform,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'time-waveform', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Time-waveform', 'end_char': 13}], 'relevance': 0.3172967888346072}]"
"Many signals are naturally thought of as a pattern of variations
in time.  A good example is a speech signal, which initially
arises as a pattern of changing air pressure in the vocal tract.
This pattern, of course, evolves with time, creating what we often
call a <span class=""bold highlight"">time waveform</span>. 
Figure~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a>",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 5, 'form': 'signals', 'end_char': 12}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'span class=""bold', 'count': 1, 'forms': [{'start_char': 270, 'form': 'span class=""bold', 'end_char': 286}], 'relevance': 0.5077338888476739}, {'tag_name': 'OPINION', 'parsed_value': 'good example', 'count': 1, 'forms': [{'start_char': 78, 'form': 'good example', 'end_char': 90}], 'relevance': 0.460307996647638}, {'tag_name': 'ASPECT', 'parsed_value': 'speech signal', 'count': 1, 'forms': [{'start_char': 96, 'form': 'speech signal', 'end_char': 109}], 'relevance': 0.45018187359811035}, {'tag_name': 'OPINION', 'parsed_value': 'naturally thought signal', 'count': 1, 'forms': [{'start_char': 5, 'form': 'signals are naturally thought', 'end_char': 34}], 'relevance': 0.4406733524730362}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 1, 'forms': [{'start_char': 83, 'form': 'example', 'end_char': 90}], 'relevance': 0.4244054195388796}, {'tag_name': 'ASPECT', 'parsed_value': 'pattern of variations', 'count': 1, 'forms': [{'start_char': 43, 'form': 'pattern of variations', 'end_char': 64}], 'relevance': 0.39125632099223306}, {'tag_name': 'ASPECT', 'parsed_value': 'intro', 'count': 1, 'forms': [{'start_char': 361, 'form': 'intro', 'end_char': 366}], 'relevance': 0.3660576394006303}, {'tag_name': 'ASPECT', 'parsed_value': 'air pressure', 'count': 1, 'forms': [{'start_char': 160, 'form': 'air pressure', 'end_char': 172}], 'relevance': 0.3305404766612222}, {'tag_name': 'ASPECT', 'parsed_value': 'pattern', 'count': 2, 'forms': [{'start_char': 140, 'form': 'pattern', 'end_char': 147}, {'start_char': 199, 'form': 'pattern', 'end_char': 206}], 'relevance': 0.32875957646212123}]"
Signals! speech,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Signals', 'end_char': 7}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'speech', 'count': 1, 'forms': [{'start_char': 9, 'form': 'speech', 'end_char': 15}], 'relevance': 0.34945181183609386}]"
"Chapter01/art/speech_signal ~ Plot
of part of a speech signal. This signal  can be represented as a
function of a single (time) variable, $s(t)$. The shaded region is
shown in more detail in Fig.~<a class=""flink bkimg"" ref=""fig-dtsig"">&#8251;</a>.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 69, 'form': 'signal', 'end_char': 75}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 194, 'form': 'Fig.~<a class=""flink', 'end_char': 214}], 'relevance': 0.46650079356881424}, {'tag_name': 'ASPECT', 'parsed_value': 'speech signal', 'count': 1, 'forms': [{'start_char': 49, 'form': 'speech signal', 'end_char': 62}], 'relevance': 0.45018187359811035}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'shaded region', 'count': 1, 'forms': [{'start_char': 152, 'form': 'shaded region', 'end_char': 165}], 'relevance': 0.4441517837852933}, {'tag_name': 'ASPECT', 'parsed_value': 'function', 'count': 1, 'forms': [{'start_char': 102, 'form': 'function', 'end_char': 110}], 'relevance': 0.43187992325537294}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.422118104221869}, {'tag_name': 'ASPECT', 'parsed_value': 'variable', 'count': 1, 'forms': [{'start_char': 130, 'form': 'variable', 'end_char': 138}], 'relevance': 0.32758800016886}, {'tag_name': 'ASPECT', 'parsed_value': 'plot', 'count': 1, 'forms': [{'start_char': 30, 'form': 'Plot', 'end_char': 34}], 'relevance': 0.3062260675544458}, {'tag_name': 'ASPECT', 'parsed_value': 'dtsig"">&#8251;</a', 'count': 1, 'forms': [{'start_char': 231, 'form': 'dtsig"">&#8251;</a', 'end_char': 248}], 'relevance': 0.27873899407988745}]"
s(t),,FALSE,[]
"<div class=""row clearBoth"">
									<div class=""thumbnail"">
									  <img id=""fig-intro-spchwave"" src=""ITS_FILES/BOOK4/Chapter01/art/speech_signal.png"" style=""max-height:200px"">
									  <div class=""caption text-center text-muted"">Plot
of part of a speech signal. This signal  can be represented as a
function of a single (time) variable, \(s(t)\). The shaded region is
shown in more detail in Fig.~<a class=""flink bkimg"" ref=""fig-dtsig"">&#8251;</a>.</div>
									</div>
								  </div>
shows a plot of a speech waveform.  In this plot, the vertical
axis represents air pressure, or microphone voltage, and the
horizontal axis represents time. Notice that there are four plots
in the figure corresponding to four contiguous time segments of
the speech waveform. The second plot is a continuation of the
first, and so on, with each graph corresponding to a time interval
of 50 milliseconds (msec). ",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 278, 'form': 'signal', 'end_char': 284}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""caption text', 'count': 1, 'forms': [{'start_char': 196, 'form': 'div class=""caption text', 'end_char': 219}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""row clearboth', 'count': 1, 'forms': [{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 405, 'form': 'Fig.~<a class=""flink', 'end_char': 425}], 'relevance': 0.46650079356881424}, {'tag_name': 'ASPECT', 'parsed_value': 'speech signal', 'count': 1, 'forms': [{'start_char': 258, 'form': 'speech signal', 'end_char': 271}], 'relevance': 0.45018187359811035}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 124, 'form': 'Chapter01', 'end_char': 133}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'shaded region', 'count': 1, 'forms': [{'start_char': 363, 'form': 'shaded region', 'end_char': 376}], 'relevance': 0.4441517837852933}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""thumbnail', 'count': 1, 'forms': [{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'center text', 'count': 1, 'forms': [{'start_char': 220, 'form': 'center text', 'end_char': 231}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'img id=""fig', 'count': 1, 'forms': [{'start_char': 75, 'form': 'img id=""fig', 'end_char': 86}], 'relevance': 0.44398879795291046}]"
Signals! continuous-time,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Signals', 'end_char': 7}], 'relevance': 1.0}]"
s(t),,FALSE,[]
s(t),,FALSE,[]
"The speech signal in Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a> is an example
of a one-dimensional <span class=""bold highlight"">continuous-time
signal</span>.  Such signals can be
represented mathematically as a function of a single independent
variable, which is normally denoted \(t\). Although in this
particular case we cannot write a simple equation that describes
the graph of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a> in terms of familiar
mathematical functions, we can nevertheless associate a function
\(s(t)\) with the graph. Indeed, the graph itself can be taken as a
definition of the function that assigns a number \(s(t)\) to each
instant of time (each value of \(t\)).",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 21, 'form': 'Fig.~<a class=""flink', 'end_char': 41}], 'relevance': 0.46650079356881424}, {'tag_name': 'ASPECT', 'parsed_value': 'speech signal', 'count': 1, 'forms': [{'start_char': 4, 'form': 'speech signal', 'end_char': 17}], 'relevance': 0.45018187359811035}, {'tag_name': 'ASPECT', 'parsed_value': 'function', 'count': 3, 'forms': [{'start_char': 237, 'form': 'function', 'end_char': 245}, {'start_char': 554, 'form': 'function', 'end_char': 562}, {'start_char': 651, 'form': 'function', 'end_char': 659}], 'relevance': 0.43187992325537294}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 1, 'forms': [{'start_char': 92, 'form': 'example', 'end_char': 99}], 'relevance': 0.4244054195388796}, {'tag_name': 'ASPECT', 'parsed_value': 'definition', 'count': 1, 'forms': [{'start_char': 633, 'form': 'definition', 'end_char': 643}], 'relevance': 0.40341848349695786}, {'tag_name': 'ASPECT', 'parsed_value': 'intro', 'count': 2, 'forms': [{'start_char': 58, 'form': 'intro', 'end_char': 63}, {'start_char': 448, 'form': 'intro', 'end_char': 453}], 'relevance': 0.3660576394006303}, {'tag_name': 'ASPECT', 'parsed_value': 'variable', 'count': 1, 'forms': [{'start_char': 271, 'form': 'variable', 'end_char': 279}], 'relevance': 0.32758800016886}, {'tag_name': 'ASPECT', 'parsed_value': 'mathematical function', 'count': 1, 'forms': [{'start_char': 498, 'form': 'mathematical functions', 'end_char': 520}], 'relevance': 0.3212299822890907}, {'tag_name': 'ASPECT', 'parsed_value': 'graph of fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 402, 'form': 'graph of Fig.~<a class=""flink', 'end_char': 431}], 'relevance': 0.3127117897195203}, {'tag_name': 'ASPECT', 'parsed_value': 'term', 'count': 1, 'forms': [{'start_char': 479, 'form': 'terms', 'end_char': 484}], 'relevance': 0.3094886497998251}]"
Signals! discrete-time,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Signals', 'end_char': 7}], 'relevance': 1.0}]"
Signals,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Signals', 'end_char': 7}], 'relevance': 1.0}]"
Sampling,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'sampling', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Sampling', 'end_char': 8}], 'relevance': 0.37885185528498566}]"
Sampling! period,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'sampling', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Sampling', 'end_char': 8}], 'relevance': 0.37885185528498566}, {'tag_name': 'ASPECT', 'parsed_value': 'period', 'count': 1, 'forms': [{'start_char': 10, 'form': 'period', 'end_char': 16}], 'relevance': 0.29890129847813957}]"
"Note that our convention will be to use parentheses $( )$ to enclose the independent variable of a continuous-variable function, and square brackets $[ ]$ to enclose the independent variable of a discrete-variable function (sequence).",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'independent variable', 'count': 2, 'forms': [{'start_char': 73, 'form': 'independent variable', 'end_char': 93}, {'start_char': 170, 'form': 'independent variable', 'end_char': 190}], 'relevance': 0.415678641291639}, {'tag_name': 'ASPECT', 'parsed_value': 'variable function', 'count': 2, 'forms': [{'start_char': 110, 'form': 'variable function', 'end_char': 127}, {'start_char': 205, 'form': 'variable function', 'end_char': 222}], 'relevance': 0.41376845876179635}, {'tag_name': 'ASPECT', 'parsed_value': 'square bracket', 'count': 1, 'forms': [{'start_char': 133, 'form': 'square brackets', 'end_char': 148}], 'relevance': 0.32744747180561673}, {'tag_name': 'ASPECT', 'parsed_value': 'sequence', 'count': 1, 'forms': [{'start_char': 224, 'form': 'sequence', 'end_char': 232}], 'relevance': 0.28805582395034063}, {'tag_name': 'ASPECT', 'parsed_value': 'parenthesis', 'count': 1, 'forms': [{'start_char': 40, 'form': 'parentheses', 'end_char': 51}], 'relevance': 0.27220204015366173}, {'tag_name': 'ASPECT', 'parsed_value': 'convention', 'count': 1, 'forms': [{'start_char': 14, 'form': 'convention', 'end_char': 24}], 'relevance': 0.27220204015366173}]"
s[n]=s(nT_s),,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 's[n]=s(nt_', 'count': 1, 'forms': [{'start_char': 0, 'form': 's[n]=s(nT_s', 'end_char': 11}], 'relevance': 0.3172967888346072}]"
"\{\dots, -2, -1, 0, 1, 2, \dots\}",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': '\\{\\dots', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\{\\dots', 'end_char': 7}], 'relevance': 0.2949870233223916}, {'tag_name': 'ASPECT', 'parsed_value': '\\dots\\', 'count': 1, 'forms': [{'start_char': 26, 'form': '\\dots\\', 'end_char': 32}], 'relevance': 0.2949870233223916}]"
T_s,,FALSE,[]
( ),,FALSE,[]
[ ],,FALSE,[]
"Many, if not most, signals originate as continuous-time signals.
However, for a variety of reasons that will become increasingly
obvious as we progress through this text, it is often desirable to
  obtain a
discrete-time representation of a signal.  This can be done by
<span class=""bold highlight"">sampling</span>  a continuous-time signal at
isolated, equally spaced points in time. The result is a sequence
of numbers that can be represented as a function of an index
variable that takes on only discrete values.  This can be
represented mathematically as \(s[n]=s(nT_s)\), where \(n\) is an
integer; i.e., \(\{\dots, -2, -1, 0, 1, 2, \dots\}\), and \(T_s\) is
the  <span class=""bold highlight"">sampling period</span>. <a type=""button"" class=""flink"" data-toggle=""popover"" data-trigger=""hover"" data-placement=""top"" data-html=""true"" data-content=""Note that our convention will be to use parentheses \(( )\) to
enclose the independent variable of a continuous-variable
function, and square brackets \([ ]\) to enclose the independent
variable of a discrete-variable function (sequence).""><span class=""glyphicon glyphicon-comment"" aria-hidden=""true""></span></a>  This is, of
course, exactly what we do when we plot values of a function on
graph paper or on a computer screen.  We cannot evaluate the
function at every possible value of a continuous variable, only at
a set of discrete points. Intuitively, we know that the closer the
spacing of the points, the more the sequence retains the shape of
the original continuous-variable function.  Figure
~<a class=""flink bkimg"" ref=""fig-dtsig"">&#8251;</a> shows an example of a short segment of a
discrete-time signal that was derived by",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 2, 'forms': [{'start_char': 19, 'form': 'signals', 'end_char': 26}, {'start_char': 245, 'form': 'signal', 'end_char': 251}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'time signal', 'count': 3, 'forms': [{'start_char': 51, 'form': 'time signals', 'end_char': 63}, {'start_char': 334, 'form': 'time signal', 'end_char': 345}, {'start_char': 1674, 'form': 'time signal', 'end_char': 1685}], 'relevance': 0.5170429026619572}, {'tag_name': 'ASPECT', 'parsed_value': 'span class=""bold', 'count': 1, 'forms': [{'start_char': 276, 'form': 'span class=""bold', 'end_char': 292}], 'relevance': 0.5077338888476739}, {'tag_name': 'OPINION', 'parsed_value': 'spaced point', 'count': 1, 'forms': [{'start_char': 368, 'form': 'spaced points', 'end_char': 381}], 'relevance': 0.45271066258602083}, {'tag_name': 'ASPECT', 'parsed_value': 'function', 'count': 4, 'forms': [{'start_char': 457, 'form': 'function', 'end_char': 465}, {'start_char': 982, 'form': 'function', 'end_char': 990}, {'start_char': 1241, 'form': 'function', 'end_char': 1249}, {'start_char': 1316, 'form': 'function', 'end_char': 1324}], 'relevance': 0.43187992325537294}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 1, 'forms': [{'start_char': 1632, 'form': 'example', 'end_char': 1639}], 'relevance': 0.4244054195388796}, {'tag_name': 'ASPECT', 'parsed_value': 'independent variable', 'count': 1, 'forms': [{'start_char': 935, 'form': 'independent variable', 'end_char': 955}], 'relevance': 0.415678641291639}, {'tag_name': 'ASPECT', 'parsed_value': 'variable function', 'count': 2, 'forms': [{'start_char': 1071, 'form': 'variable function', 'end_char': 1088}, {'start_char': 1543, 'form': 'variable function', 'end_char': 1560}], 'relevance': 0.41376845876179635}, {'tag_name': 'ASPECT', 'parsed_value': 'variable', 'count': 3, 'forms': [{'start_char': 479, 'form': 'variable', 'end_char': 487}, {'start_char': 972, 'form': 'variable', 'end_char': 980}, {'start_char': 1048, 'form': 'variable', 'end_char': 1056}], 'relevance': 0.32758800016886}, {'tag_name': 'ASPECT', 'parsed_value': 'square bracket', 'count': 1, 'forms': [{'start_char': 996, 'form': 'square brackets', 'end_char': 1011}], 'relevance': 0.32744747180561673}]"
"Chapter01/art/dt_signal ~ Example
of a discrete-time signal that can be represented by a
one-dimensional sequence or function of a discrete variable.
Signal samples are taken from the shaded region of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a>.",,FALSE,"[{'tag_name': 'OPINION', 'parsed_value': 'taken signal sample', 'count': 1, 'forms': [{'start_char': 153, 'form': 'Signal samples are taken', 'end_char': 177}], 'relevance': 0.6950627150587323}, {'tag_name': 'ASPECT', 'parsed_value': 'time signal', 'count': 1, 'forms': [{'start_char': 49, 'form': 'time signal', 'end_char': 60}], 'relevance': 0.5170429026619572}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'shaded region', 'count': 1, 'forms': [{'start_char': 187, 'form': 'shaded region', 'end_char': 200}], 'relevance': 0.4441517837852933}, {'tag_name': 'ASPECT', 'parsed_value': 'function', 'count': 1, 'forms': [{'start_char': 119, 'form': 'function', 'end_char': 127}], 'relevance': 0.43187992325537294}, {'tag_name': 'ASPECT', 'parsed_value': 'region of fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 194, 'form': 'region of Fig.~<a class=""flink', 'end_char': 224}], 'relevance': 0.42468726778363414}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 1, 'forms': [{'start_char': 26, 'form': 'Example', 'end_char': 33}], 'relevance': 0.4244054195388796}, {'tag_name': 'ASPECT', 'parsed_value': 'art', 'count': 1, 'forms': [{'start_char': 10, 'form': 'art', 'end_char': 13}], 'relevance': 0.422118104221869}, {'tag_name': 'ASPECT', 'parsed_value': 'dimensional sequence', 'count': 1, 'forms': [{'start_char': 95, 'form': 'dimensional sequence', 'end_char': 115}], 'relevance': 0.3816458772247377}, {'tag_name': 'ASPECT', 'parsed_value': 'intro', 'count': 1, 'forms': [{'start_char': 241, 'form': 'intro', 'end_char': 246}], 'relevance': 0.3660576394006303}]"
T_s=1/8,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 't_s=1/8', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_s=1/8', 'end_char': 7}], 'relevance': 0.3172967888346072}]"
"<div class=""row clearBoth"">
									<div class=""thumbnail"">
									  <img id=""fig-dtsig"" src=""ITS_FILES/BOOK4/Chapter01/art/dt_signal.png"" style=""max-height:200px"">
									  <div class=""caption text-center text-muted"">Example
of a discrete-time signal that can be represented by a
one-dimensional sequence or function of a discrete variable.
Signal samples are taken from the shaded region of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a>.</div>
									</div>
								  </div>
sampling the speech waveform of Fig.~<a class=""flink bkimg"" ref=""fig-intro-spchwave"">&#8251;</a> with
a sampling period of \(T_s=1/8\) msec. In this case, a
vertical line with a dot at the end shows the location and the
size of each of the isolated sequence values.",,FALSE,"[{'tag_name': 'OPINION', 'parsed_value': 'taken signal sample', 'count': 1, 'forms': [{'start_char': 353, 'form': 'Signal samples are taken', 'end_char': 377}], 'relevance': 0.6950627150587323}, {'tag_name': 'ASPECT', 'parsed_value': 'time signal', 'count': 1, 'forms': [{'start_char': 249, 'form': 'time signal', 'end_char': 260}], 'relevance': 0.5170429026619572}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""caption text', 'count': 1, 'forms': [{'start_char': 183, 'form': 'div class=""caption text', 'end_char': 206}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""row clearboth', 'count': 1, 'forms': [{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}], 'relevance': 0.500790245621883}, {'tag_name': 'ASPECT', 'parsed_value': 'chapter01', 'count': 1, 'forms': [{'start_char': 115, 'form': 'Chapter01', 'end_char': 124}], 'relevance': 0.44709957435308756}, {'tag_name': 'ASPECT', 'parsed_value': 'shaded region', 'count': 1, 'forms': [{'start_char': 387, 'form': 'shaded region', 'end_char': 400}], 'relevance': 0.4441517837852933}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""thumbnail', 'count': 1, 'forms': [{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'center text', 'count': 1, 'forms': [{'start_char': 207, 'form': 'center text', 'end_char': 218}], 'relevance': 0.44398879795291046}, {'tag_name': 'ASPECT', 'parsed_value': 'img id=""fig', 'count': 1, 'forms': [{'start_char': 75, 'form': 'img id=""fig', 'end_char': 86}], 'relevance': 0.44398879795291046}, {'tag_name': 'OPINION', 'parsed_value': 'isolated sequence value', 'count': 1, 'forms': [{'start_char': 755, 'form': 'isolated sequence values', 'end_char': 779}], 'relevance': 0.4406733524730362}]"
Image,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'image', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Image', 'end_char': 5}], 'relevance': 0.43600170059782484}]"
Image! gray-scale,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'image', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Image', 'end_char': 5}], 'relevance': 0.43600170059782484}, {'tag_name': 'ASPECT', 'parsed_value': 'scale', 'count': 1, 'forms': [{'start_char': 12, 'form': 'scale', 'end_char': 17}], 'relevance': 0.30219509881007434}]"
"p(x,y)",,FALSE,[]
"p(x_0,y_0)",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'p(x_0,y_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'p(x_0,y_0', 'end_char': 9}], 'relevance': 0.3172967888346072}]"
"(x_0,y_0)",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'x_0,y_0', 'count': 1, 'forms': [{'start_char': 1, 'form': 'x_0,y_0', 'end_char': 8}], 'relevance': 0.3172967888346072}]"
"While many  signals can be thought of as evolving patterns in
time, many other signals are not time-varying patterns.  For
example, an image formed by focusing light through a lens is a
spatial  pattern, and thus is appropriately
represented mathematically as a function of two spatial variables.
Such a signal would be considered, in general, as a function of
two independent variables; i.e., a picture might be denoted
\(p(x,y)\). A photograph is another example, such as the
&#8220;gray-scale image&#8221;  shown in
Fig.~<a class=""flink bkimg"" ref=""fig-imagesig"">&#8251;</a>. In this case, the value \(p(x_0,y_0)\)
represents the shade of gray at position \((x_0,y_0)\) in the image.",,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 3, 'forms': [{'start_char': 12, 'form': 'signals', 'end_char': 19}, {'start_char': 80, 'form': 'signals', 'end_char': 87}, {'start_char': 309, 'form': 'signal', 'end_char': 315}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'fig.~<a class=""flink', 'count': 1, 'forms': [{'start_char': 528, 'form': 'Fig.~<a class=""flink', 'end_char': 548}], 'relevance': 0.46650079356881424}, {'tag_name': 'ASPECT', 'parsed_value': 'image', 'count': 2, 'forms': [{'start_char': 137, 'form': 'image', 'end_char': 142}, {'start_char': 690, 'form': 'image', 'end_char': 695}], 'relevance': 0.43600170059782484}, {'tag_name': 'ASPECT', 'parsed_value': 'function', 'count': 2, 'forms': [{'start_char': 266, 'form': 'function', 'end_char': 274}, {'start_char': 354, 'form': 'function', 'end_char': 362}], 'relevance': 0.43187992325537294}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 2, 'forms': [{'start_char': 125, 'form': 'example', 'end_char': 132}, {'start_char': 464, 'form': 'example', 'end_char': 471}], 'relevance': 0.4244054195388796}, {'tag_name': 'ASPECT', 'parsed_value': 'independent variable', 'count': 1, 'forms': [{'start_char': 371, 'form': 'independent variables', 'end_char': 392}], 'relevance': 0.415678641291639}, {'tag_name': 'ASPECT', 'parsed_value': 'spatial variable', 'count': 1, 'forms': [{'start_char': 282, 'form': 'spatial variables', 'end_char': 299}], 'relevance': 0.3876237341951954}, {'tag_name': 'ASPECT', 'parsed_value': 'pattern', 'count': 3, 'forms': [{'start_char': 50, 'form': 'patterns', 'end_char': 58}, {'start_char': 109, 'form': 'patterns', 'end_char': 117}, {'start_char': 198, 'form': 'pattern', 'end_char': 205}], 'relevance': 0.32875957646212123}, {'tag_name': 'ASPECT', 'parsed_value': 'shade of gray', 'count': 1, 'forms': [{'start_char': 643, 'form': 'shade of gray', 'end_char': 656}], 'relevance': 0.29328784915982054}, {'tag_name': 'ASPECT', 'parsed_value': 'case', 'count': 1, 'forms': [{'start_char': 596, 'form': 'case', 'end_char': 600}], 'relevance': 0.2861963530168734}]"
Signals! two-dimensional,,FALSE,"[{'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Signals', 'end_char': 7}], 'relevance': 1.0}]"
